"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error"
127,"condition1",3,"WH",NA,"match","122","UNGRAM","test",0.01,157,"WH",56,NA,11.574,NA
127,"condition1",4,"WH",NA,"match","29","WH","test",0.66,86,"WH",57,NA,11.574,NA
127,"condition1",4,"WH",NA,"match","120","UNGRAM","test",0.02,155,"WH",58,NA,11.574,NA
127,"condition1",4,"WH",NA,"match","23","WH","test",0.98,68,"WH",59,NA,11.574,NA
127,"condition1",4,"WH",NA,"match","108","FILL","test",0.99,143,"WH",60,NA,11.574,NA
127,"condition1",5,"WH",NA,"match","107","FILL","test",0.92,142,"WH",61,NA,11.574,NA
127,"condition1",5,"WH",NA,"match","124","UNGRAM","test",0.01,159,"WH",62,NA,11.574,NA
127,"condition1",5,"WH",NA,"match","19","WH","test",0.79,56,"WH",63,NA,11.574,NA
127,"condition1",5,"WH",NA,"match","18","WH","test",0.93,53,"WH",64,NA,11.574,NA
35,"condition1",7,"SUBJ",NA,"mismatch","18","WH","pre-exposure",0,53,"WH",1,NA,8.17306666666667,NA
35,"condition1",7,"SUBJ",NA,"mismatch","17","WH","pre-exposure",0,50,"WH",2,NA,8.17306666666667,NA
35,"condition1",7,"SUBJ",NA,"mismatch","112","FILL","pre-exposure",1,147,"WH",3,NA,8.17306666666667,NA
35,"condition1",7,"SUBJ",NA,"mismatch","126","UNGRAM","pre-exposure",0.01,161,"WH",4,NA,8.17306666666667,NA
35,"condition1",8,"SUBJ",NA,"mismatch","120","UNGRAM","pre-exposure",0.02,155,"WH",5,NA,8.17306666666667,NA
35,"condition1",8,"SUBJ",NA,"mismatch","114","FILL","pre-exposure",1,149,"WH",6,NA,8.17306666666667,NA
35,"condition1",8,"SUBJ",NA,"mismatch","15","WH","pre-exposure",0,44,"WH",7,NA,8.17306666666667,NA
35,"condition1",8,"SUBJ",NA,"mismatch","14","WH","pre-exposure",0,41,"WH",8,NA,8.17306666666667,NA
35,"condition1",9,"SUBJ",NA,"mismatch","13","WH","pre-exposure",0,38,"WH",9,NA,8.17306666666667,NA
35,"condition1",9,"SUBJ",NA,"mismatch","4","WH","pre-exposure",0.01,11,"WH",10,NA,8.17306666666667,NA
35,"condition1",9,"SUBJ",NA,"mismatch","127","UNGRAM","pre-exposure",0,162,"WH",11,NA,8.17306666666667,NA
35,"condition1",9,"SUBJ",NA,"mismatch","102","FILL","pre-exposure",1,137,"WH",12,NA,8.17306666666667,NA
35,"condition1",1,"SUBJ",NA,"mismatch","1","SUBJ","exposure",0.98,3,"WH",13,NA,8.17306666666667,NA
35,"condition1",1,"SUBJ",NA,"mismatch","124","UNGRAM","exposure",0,159,"WH",14,NA,8.17306666666667,NA
35,"condition1",1,"SUBJ",NA,"mismatch","101","FILL","exposure",0.99,136,"WH",15,NA,8.17306666666667,NA
35,"condition1",1,"SUBJ",NA,"mismatch","3","SUBJ","exposure",0.99,9,"WH",16,NA,8.17306666666667,NA
35,"condition1",6,"SUBJ",NA,"mismatch","125","UNGRAM","exposure",0,160,"WH",17,NA,8.17306666666667,NA
35,"condition1",6,"SUBJ",NA,"mismatch","7","SUBJ","exposure",0.06,21,"WH",18,NA,8.17306666666667,NA
35,"condition1",6,"SUBJ",NA,"mismatch","8","SUBJ","exposure",0.99,24,"WH",19,NA,8.17306666666667,NA
35,"condition1",6,"SUBJ",NA,"mismatch","110","FILL","exposure",0.98,145,"WH",20,NA,8.17306666666667,NA
35,"condition1",10,"SUBJ",NA,"mismatch","10","SUBJ","exposure",0.93,30,"WH",21,NA,8.17306666666667,NA
35,"condition1",10,"SUBJ",NA,"mismatch","22","SUBJ","exposure",0.99,66,"WH",22,NA,8.17306666666667,NA
35,"condition1",10,"SUBJ",NA,"mismatch","128","UNGRAM","exposure",0,163,"WH",23,NA,8.17306666666667,NA
35,"condition1",10,"SUBJ",NA,"mismatch","103","FILL","exposure",1,138,"WH",24,NA,8.17306666666667,NA
35,"condition1",11,"SUBJ",NA,"mismatch","108","FILL","exposure",0.99,143,"WH",25,NA,8.17306666666667,NA
35,"condition1",11,"SUBJ",NA,"mismatch","11","SUBJ","exposure",0.99,33,"WH",26,NA,8.17306666666667,NA
35,"condition1",11,"SUBJ",NA,"mismatch","129","UNGRAM","exposure",0,164,"WH",27,NA,8.17306666666667,NA
35,"condition1",11,"SUBJ",NA,"mismatch","26","SUBJ","exposure",0.89,78,"WH",28,NA,8.17306666666667,NA
35,"condition1",12,"SUBJ",NA,"mismatch","16","SUBJ","exposure",0.66,48,"WH",29,NA,8.17306666666667,NA
35,"condition1",12,"SUBJ",NA,"mismatch","132","UNGRAM","exposure",0.02,167,"WH",30,NA,8.17306666666667,NA
35,"condition1",12,"SUBJ",NA,"mismatch","29","SUBJ","exposure",0.41,87,"WH",31,NA,8.17306666666667,NA
35,"condition1",12,"SUBJ",NA,"mismatch","111","FILL","exposure",0.56,146,"WH",32,NA,8.17306666666667,NA
35,"condition1",13,"SUBJ",NA,"mismatch","113","FILL","exposure",0.57,148,"WH",33,NA,8.17306666666667,NA
35,"condition1",13,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0.02,152,"WH",34,NA,8.17306666666667,NA
35,"condition1",13,"SUBJ",NA,"mismatch","31","SUBJ","exposure",0.72,93,"WH",35,NA,8.17306666666667,NA
35,"condition1",13,"SUBJ",NA,"mismatch","5","SUBJ","exposure",0.69,15,"WH",36,NA,8.17306666666667,NA
35,"condition1",14,"SUBJ",NA,"mismatch","131","UNGRAM","exposure",0.01,166,"WH",37,NA,8.17306666666667,NA
35,"condition1",14,"SUBJ",NA,"mismatch","24","SUBJ","exposure",0.66,72,"WH",38,NA,8.17306666666667,NA
35,"condition1",14,"SUBJ",NA,"mismatch","20","SUBJ","exposure",0.7,60,"WH",39,NA,8.17306666666667,NA
35,"condition1",14,"SUBJ",NA,"mismatch","105","FILL","exposure",1,140,"WH",40,NA,8.17306666666667,NA
35,"condition1",15,"SUBJ",NA,"mismatch","122","UNGRAM","exposure",0,157,"WH",41,NA,8.17306666666667,NA
35,"condition1",15,"SUBJ",NA,"mismatch","104","FILL","exposure",0.97,139,"WH",42,NA,8.17306666666667,NA
35,"condition1",15,"SUBJ",NA,"mismatch","19","SUBJ","exposure",0.24,57,"WH",43,NA,8.17306666666667,NA
35,"condition1",15,"SUBJ",NA,"mismatch","2","SUBJ","exposure",0.63,6,"WH",44,NA,8.17306666666667,NA
35,"condition1",16,"SUBJ",NA,"mismatch","32","SUBJ","exposure",0.75,96,"WH",45,NA,8.17306666666667,NA
35,"condition1",16,"SUBJ",NA,"mismatch","12","SUBJ","exposure",0.65,36,"WH",46,NA,8.17306666666667,NA
35,"condition1",16,"SUBJ",NA,"mismatch","107","FILL","exposure",1,142,"WH",47,NA,8.17306666666667,NA
35,"condition1",16,"SUBJ",NA,"mismatch","119","UNGRAM","exposure",0,154,"WH",48,NA,8.17306666666667,NA
35,"condition1",2,"SUBJ",NA,"mismatch","6","SUBJ","exposure",0.63,18,"WH",49,NA,8.17306666666667,NA
35,"condition1",2,"SUBJ",NA,"mismatch","123","UNGRAM","exposure",0,158,"WH",50,NA,8.17306666666667,NA
35,"condition1",2,"SUBJ",NA,"mismatch","9","SUBJ","exposure",0.65,27,"WH",51,NA,8.17306666666667,NA
35,"condition1",2,"SUBJ",NA,"mismatch","116","FILL","exposure",1,151,"WH",52,NA,8.17306666666667,NA
35,"condition1",3,"SUBJ",NA,"mismatch","130","UNGRAM","test",0,165,"WH",53,NA,8.17306666666667,NA
35,"condition1",3,"SUBJ",NA,"mismatch","28","WH","test",1,83,"WH",54,NA,8.17306666666667,NA
35,"condition1",3,"SUBJ",NA,"mismatch","30","WH","test",0.29,89,"WH",55,NA,8.17306666666667,NA
35,"condition1",3,"SUBJ",NA,"mismatch","115","FILL","test",1,150,"WH",56,NA,8.17306666666667,NA
35,"condition1",4,"SUBJ",NA,"mismatch","27","WH","test",0.81,80,"WH",57,NA,8.17306666666667,NA
35,"condition1",4,"SUBJ",NA,"mismatch","25","WH","test",0.68,74,"WH",58,NA,8.17306666666667,NA
35,"condition1",4,"SUBJ",NA,"mismatch","106","FILL","test",1,141,"WH",59,NA,8.17306666666667,NA
35,"condition1",4,"SUBJ",NA,"mismatch","121","UNGRAM","test",0,156,"WH",60,NA,8.17306666666667,NA
35,"condition1",5,"SUBJ",NA,"mismatch","21","WH","test",0.79,62,"WH",61,NA,8.17306666666667,NA
35,"condition1",5,"SUBJ",NA,"mismatch","109","FILL","test",1,144,"WH",62,NA,8.17306666666667,NA
35,"condition1",5,"SUBJ",NA,"mismatch","23","WH","test",0.82,68,"WH",63,NA,8.17306666666667,NA
35,"condition1",5,"SUBJ",NA,"mismatch","118","UNGRAM","test",0,153,"WH",64,NA,8.17306666666667,NA
67,"condition1",7,"SUBJ",NA,"mismatch","128","UNGRAM","pre-exposure",0.02,163,"WH",1,NA,10.0833833333333,NA
67,"condition1",7,"SUBJ",NA,"mismatch","11","WH","pre-exposure",0.02,32,"WH",2,NA,10.0833833333333,NA
67,"condition1",7,"SUBJ",NA,"mismatch","14","WH","pre-exposure",0.03,41,"WH",3,NA,10.0833833333333,NA
67,"condition1",7,"SUBJ",NA,"mismatch","104","FILL","pre-exposure",0.99,139,"WH",4,NA,10.0833833333333,NA
67,"condition1",8,"SUBJ",NA,"mismatch","126","UNGRAM","pre-exposure",0,161,"WH",5,NA,10.0833833333333,NA
67,"condition1",8,"SUBJ",NA,"mismatch","107","FILL","pre-exposure",1,142,"WH",6,NA,10.0833833333333,NA
67,"condition1",8,"SUBJ",NA,"mismatch","10","WH","pre-exposure",0.02,29,"WH",7,NA,10.0833833333333,NA
67,"condition1",8,"SUBJ",NA,"mismatch","6","WH","pre-exposure",0.01,17,"WH",8,NA,10.0833833333333,NA
67,"condition1",9,"SUBJ",NA,"mismatch","110","FILL","pre-exposure",0.98,145,"WH",9,NA,10.0833833333333,NA
67,"condition1",9,"SUBJ",NA,"mismatch","5","WH","pre-exposure",0.02,14,"WH",10,NA,10.0833833333333,NA
67,"condition1",9,"SUBJ",NA,"mismatch","123","UNGRAM","pre-exposure",0.03,158,"WH",11,NA,10.0833833333333,NA
67,"condition1",9,"SUBJ",NA,"mismatch","1","WH","pre-exposure",0.02,2,"WH",12,NA,10.0833833333333,NA
67,"condition1",1,"SUBJ",NA,"mismatch","26","SUBJ","exposure",0.01,78,"WH",13,NA,10.0833833333333,NA
67,"condition1",1,"SUBJ",NA,"mismatch","127","UNGRAM","exposure",0.01,162,"WH",14,NA,10.0833833333333,NA
67,"condition1",1,"SUBJ",NA,"mismatch","113","FILL","exposure",0.96,148,"WH",15,NA,10.0833833333333,NA
67,"condition1",1,"SUBJ",NA,"mismatch","3","SUBJ","exposure",0.01,9,"WH",16,NA,10.0833833333333,NA
67,"condition1",6,"SUBJ",NA,"mismatch","20","SUBJ","exposure",0.04,60,"WH",17,NA,10.0833833333333,NA
67,"condition1",6,"SUBJ",NA,"mismatch","119","UNGRAM","exposure",0.01,154,"WH",18,NA,10.0833833333333,NA
67,"condition1",6,"SUBJ",NA,"mismatch","108","FILL","exposure",1,143,"WH",19,NA,10.0833833333333,NA
67,"condition1",6,"SUBJ",NA,"mismatch","2","SUBJ","exposure",0.03,6,"WH",20,NA,10.0833833333333,NA
67,"condition1",10,"SUBJ",NA,"mismatch","13","SUBJ","exposure",0.02,39,"WH",21,NA,10.0833833333333,NA
67,"condition1",10,"SUBJ",NA,"mismatch","12","SUBJ","exposure",0.03,36,"WH",22,NA,10.0833833333333,NA
67,"condition1",10,"SUBJ",NA,"mismatch","118","UNGRAM","exposure",0,153,"WH",23,NA,10.0833833333333,NA
67,"condition1",10,"SUBJ",NA,"mismatch","109","FILL","exposure",1,144,"WH",24,NA,10.0833833333333,NA
67,"condition1",11,"SUBJ",NA,"mismatch","4","SUBJ","exposure",0.01,12,"WH",25,NA,10.0833833333333,NA
67,"condition1",11,"SUBJ",NA,"mismatch","115","FILL","exposure",0.03,150,"WH",26,NA,10.0833833333333,NA
67,"condition1",11,"SUBJ",NA,"mismatch","122","UNGRAM","exposure",0.01,157,"WH",27,NA,10.0833833333333,NA
67,"condition1",11,"SUBJ",NA,"mismatch","25","SUBJ","exposure",0.69,75,"WH",28,NA,10.0833833333333,NA
67,"condition1",12,"SUBJ",NA,"mismatch","130","UNGRAM","exposure",0.01,165,"WH",29,NA,10.0833833333333,NA
67,"condition1",12,"SUBJ",NA,"mismatch","32","SUBJ","exposure",0.48,96,"WH",30,NA,10.0833833333333,NA
67,"condition1",12,"SUBJ",NA,"mismatch","7","SUBJ","exposure",0.84,21,"WH",31,NA,10.0833833333333,NA
67,"condition1",12,"SUBJ",NA,"mismatch","114","FILL","exposure",0.87,149,"WH",32,NA,10.0833833333333,NA
67,"condition1",13,"SUBJ",NA,"mismatch","131","UNGRAM","exposure",0.01,166,"WH",33,NA,10.0833833333333,NA
67,"condition1",13,"SUBJ",NA,"mismatch","106","FILL","exposure",1,141,"WH",34,NA,10.0833833333333,NA
67,"condition1",13,"SUBJ",NA,"mismatch","27","SUBJ","exposure",0.02,81,"WH",35,NA,10.0833833333333,NA
67,"condition1",13,"SUBJ",NA,"mismatch","17","SUBJ","exposure",0.04,51,"WH",36,NA,10.0833833333333,NA
67,"condition1",14,"SUBJ",NA,"mismatch","23","SUBJ","exposure",0.85,69,"WH",37,NA,10.0833833333333,NA
67,"condition1",14,"SUBJ",NA,"mismatch","124","UNGRAM","exposure",0.01,159,"WH",38,NA,10.0833833333333,NA
67,"condition1",14,"SUBJ",NA,"mismatch","9","SUBJ","exposure",0.1,27,"WH",39,NA,10.0833833333333,NA
67,"condition1",14,"SUBJ",NA,"mismatch","111","FILL","exposure",0.98,146,"WH",40,NA,10.0833833333333,NA
67,"condition1",15,"SUBJ",NA,"mismatch","120","UNGRAM","exposure",0,155,"WH",41,NA,10.0833833333333,NA
67,"condition1",15,"SUBJ",NA,"mismatch","8","SUBJ","exposure",0.01,24,"WH",42,NA,10.0833833333333,NA
67,"condition1",15,"SUBJ",NA,"mismatch","101","FILL","exposure",1,136,"WH",43,NA,10.0833833333333,NA
67,"condition1",15,"SUBJ",NA,"mismatch","19","SUBJ","exposure",0.01,57,"WH",44,NA,10.0833833333333,NA
67,"condition1",16,"SUBJ",NA,"mismatch","15","SUBJ","exposure",0.04,45,"WH",45,NA,10.0833833333333,NA
67,"condition1",16,"SUBJ",NA,"mismatch","102","FILL","exposure",1,137,"WH",46,NA,10.0833833333333,NA
67,"condition1",16,"SUBJ",NA,"mismatch","132","UNGRAM","exposure",0,167,"WH",47,NA,10.0833833333333,NA
67,"condition1",16,"SUBJ",NA,"mismatch","31","SUBJ","exposure",0,93,"WH",48,NA,10.0833833333333,NA
67,"condition1",2,"SUBJ",NA,"mismatch","116","FILL","exposure",1,151,"WH",49,NA,10.0833833333333,NA
67,"condition1",2,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0,152,"WH",50,NA,10.0833833333333,NA
67,"condition1",2,"SUBJ",NA,"mismatch","30","SUBJ","exposure",0,90,"WH",51,NA,10.0833833333333,NA
67,"condition1",2,"SUBJ",NA,"mismatch","18","SUBJ","exposure",0.01,54,"WH",52,NA,10.0833833333333,NA
67,"condition1",3,"SUBJ",NA,"mismatch","28","WH","test",0.02,83,"WH",53,NA,10.0833833333333,NA
67,"condition1",3,"SUBJ",NA,"mismatch","112","FILL","test",0.98,147,"WH",54,NA,10.0833833333333,NA
67,"condition1",3,"SUBJ",NA,"mismatch","29","WH","test",0.01,86,"WH",55,NA,10.0833833333333,NA
67,"condition1",3,"SUBJ",NA,"mismatch","121","UNGRAM","test",0.01,156,"WH",56,NA,10.0833833333333,NA
67,"condition1",4,"SUBJ",NA,"mismatch","103","FILL","test",1,138,"WH",57,NA,10.0833833333333,NA
67,"condition1",4,"SUBJ",NA,"mismatch","22","WH","test",0.11,65,"WH",58,NA,10.0833833333333,NA
67,"condition1",4,"SUBJ",NA,"mismatch","125","UNGRAM","test",0,160,"WH",59,NA,10.0833833333333,NA
67,"condition1",4,"SUBJ",NA,"mismatch","24","WH","test",0.02,71,"WH",60,NA,10.0833833333333,NA
67,"condition1",5,"SUBJ",NA,"mismatch","16","WH","test",0.02,47,"WH",61,NA,10.0833833333333,NA
67,"condition1",5,"SUBJ",NA,"mismatch","129","UNGRAM","test",0.01,164,"WH",62,NA,10.0833833333333,NA
67,"condition1",5,"SUBJ",NA,"mismatch","105","FILL","test",0.99,140,"WH",63,NA,10.0833833333333,NA
67,"condition1",5,"SUBJ",NA,"mismatch","21","WH","test",0.02,62,"WH",64,NA,10.0833833333333,NA
84,"condition1",7,"WH",NA,"match","126","UNGRAM","pre-exposure",0.02,161,"WH",1,NA,6.80541666666667,NA
84,"condition1",7,"WH",NA,"match","109","FILL","pre-exposure",0.98,144,"WH",2,NA,6.80541666666667,NA
84,"condition1",7,"WH",NA,"match","19","WH","pre-exposure",0.26,56,"WH",3,NA,6.80541666666667,NA
84,"condition1",7,"WH",NA,"match","17","WH","pre-exposure",0.02,50,"WH",4,NA,6.80541666666667,NA
84,"condition1",8,"WH",NA,"match","106","FILL","pre-exposure",0.98,141,"WH",5,NA,6.80541666666667,NA
84,"condition1",8,"WH",NA,"match","15","WH","pre-exposure",0.04,44,"WH",6,NA,6.80541666666667,NA
84,"condition1",8,"WH",NA,"match","127","UNGRAM","pre-exposure",0.01,162,"WH",7,NA,6.80541666666667,NA
84,"condition1",8,"WH",NA,"match","11","WH","pre-exposure",0.08,32,"WH",8,NA,6.80541666666667,NA
84,"condition1",9,"WH",NA,"match","110","FILL","pre-exposure",0.98,145,"WH",9,NA,6.80541666666667,NA
84,"condition1",9,"WH",NA,"match","3","WH","pre-exposure",0.13,8,"WH",10,NA,6.80541666666667,NA
84,"condition1",9,"WH",NA,"match","131","UNGRAM","pre-exposure",0,166,"WH",11,NA,6.80541666666667,NA
84,"condition1",9,"WH",NA,"match","5","WH","pre-exposure",0.07,14,"WH",12,NA,6.80541666666667,NA
84,"condition1",1,"WH",NA,"match","4","WH","exposure",0.11,11,"WH",13,NA,6.80541666666667,NA
84,"condition1",1,"WH",NA,"match","30","WH","exposure",0.17,89,"WH",14,NA,6.80541666666667,NA
84,"condition1",1,"WH",NA,"match","117","UNGRAM","exposure",0.01,152,"WH",15,NA,6.80541666666667,NA
84,"condition1",1,"WH",NA,"match","113","FILL","exposure",0.18,148,"WH",16,NA,6.80541666666667,NA
84,"condition1",6,"WH",NA,"match","29","WH","exposure",0.11,86,"WH",17,NA,6.80541666666667,NA
84,"condition1",6,"WH",NA,"match","13","WH","exposure",0.8,38,"WH",18,NA,6.80541666666667,NA
84,"condition1",6,"WH",NA,"match","128","UNGRAM","exposure",0.01,163,"WH",19,NA,6.80541666666667,NA
84,"condition1",6,"WH",NA,"match","108","FILL","exposure",0.93,143,"WH",20,NA,6.80541666666667,NA
84,"condition1",10,"WH",NA,"match","2","WH","exposure",0.04,5,"WH",21,NA,6.80541666666667,NA
84,"condition1",10,"WH",NA,"match","119","UNGRAM","exposure",0.02,154,"WH",22,NA,6.80541666666667,NA
84,"condition1",10,"WH",NA,"match","10","WH","exposure",0.23,29,"WH",23,NA,6.80541666666667,NA
84,"condition1",10,"WH",NA,"match","103","FILL","exposure",0.99,138,"WH",24,NA,6.80541666666667,NA
84,"condition1",11,"WH",NA,"match","31","WH","exposure",0.26,92,"WH",25,NA,6.80541666666667,NA
84,"condition1",11,"WH",NA,"match","116","FILL","exposure",1,151,"WH",26,NA,6.80541666666667,NA
84,"condition1",11,"WH",NA,"match","129","UNGRAM","exposure",0.01,164,"WH",27,NA,6.80541666666667,NA
84,"condition1",11,"WH",NA,"match","12","WH","exposure",0.23,35,"WH",28,NA,6.80541666666667,NA
84,"condition1",12,"WH",NA,"match","102","FILL","exposure",0.98,137,"WH",29,NA,6.80541666666667,NA
84,"condition1",12,"WH",NA,"match","28","WH","exposure",0.87,83,"WH",30,NA,6.80541666666667,NA
84,"condition1",12,"WH",NA,"match","124","UNGRAM","exposure",0,159,"WH",31,NA,6.80541666666667,NA
84,"condition1",12,"WH",NA,"match","1","WH","exposure",0.81,2,"WH",32,NA,6.80541666666667,NA
84,"condition1",13,"WH",NA,"match","104","FILL","exposure",0.94,139,"WH",33,NA,6.80541666666667,NA
84,"condition1",13,"WH",NA,"match","16","WH","exposure",0.28,47,"WH",34,NA,6.80541666666667,NA
84,"condition1",13,"WH",NA,"match","8","WH","exposure",0.15,23,"WH",35,NA,6.80541666666667,NA
84,"condition1",13,"WH",NA,"match","118","UNGRAM","exposure",0.01,153,"WH",36,NA,6.80541666666667,NA
84,"condition1",14,"WH",NA,"match","107","FILL","exposure",0.98,142,"WH",37,NA,6.80541666666667,NA
84,"condition1",14,"WH",NA,"match","7","WH","exposure",0.34,20,"WH",38,NA,6.80541666666667,NA
84,"condition1",14,"WH",NA,"match","21","WH","exposure",0.75,62,"WH",39,NA,6.80541666666667,NA
84,"condition1",14,"WH",NA,"match","120","UNGRAM","exposure",0.02,155,"WH",40,NA,6.80541666666667,NA
84,"condition1",15,"WH",NA,"match","112","FILL","exposure",0.99,147,"WH",41,NA,6.80541666666667,NA
84,"condition1",15,"WH",NA,"match","130","UNGRAM","exposure",0.01,165,"WH",42,NA,6.80541666666667,NA
84,"condition1",15,"WH",NA,"match","9","WH","exposure",0.03,26,"WH",43,NA,6.80541666666667,NA
84,"condition1",15,"WH",NA,"match","6","WH","exposure",0.35,17,"WH",44,NA,6.80541666666667,NA
84,"condition1",16,"WH",NA,"match","122","UNGRAM","exposure",0.03,157,"WH",45,NA,6.80541666666667,NA
84,"condition1",16,"WH",NA,"match","14","WH","exposure",0.85,41,"WH",46,NA,6.80541666666667,NA
84,"condition1",16,"WH",NA,"match","26","WH","exposure",0.89,77,"WH",47,NA,6.80541666666667,NA
84,"condition1",16,"WH",NA,"match","105","FILL","exposure",0.97,140,"WH",48,NA,6.80541666666667,NA
84,"condition1",2,"WH",NA,"match","101","FILL","exposure",0.98,136,"WH",49,NA,6.80541666666667,NA
84,"condition1",2,"WH",NA,"match","18","WH","exposure",0.13,53,"WH",50,NA,6.80541666666667,NA
84,"condition1",2,"WH",NA,"match","24","WH","exposure",0.78,71,"WH",51,NA,6.80541666666667,NA
84,"condition1",2,"WH",NA,"match","125","UNGRAM","exposure",0.01,160,"WH",52,NA,6.80541666666667,NA
84,"condition1",3,"WH",NA,"match","27","WH","test",0.86,80,"WH",53,NA,6.80541666666667,NA
84,"condition1",3,"WH",NA,"match","111","FILL","test",0.97,146,"WH",54,NA,6.80541666666667,NA
84,"condition1",3,"WH",NA,"match","121","UNGRAM","test",0.01,156,"WH",55,NA,6.80541666666667,NA
84,"condition1",3,"WH",NA,"match","32","WH","test",0.86,95,"WH",56,NA,6.80541666666667,NA
84,"condition1",4,"WH",NA,"match","23","WH","test",0.82,68,"WH",57,NA,6.80541666666667,NA
84,"condition1",4,"WH",NA,"match","25","WH","test",0.68,74,"WH",58,NA,6.80541666666667,NA
84,"condition1",4,"WH",NA,"match","132","UNGRAM","test",0.01,167,"WH",59,NA,6.80541666666667,NA
84,"condition1",4,"WH",NA,"match","115","FILL","test",0.9,150,"WH",60,NA,6.80541666666667,NA
84,"condition1",5,"WH",NA,"match","20","WH","test",0.85,59,"WH",61,NA,6.80541666666667,NA
84,"condition1",5,"WH",NA,"match","123","UNGRAM","test",0,158,"WH",62,NA,6.80541666666667,NA
84,"condition1",5,"WH",NA,"match","22","WH","test",0.88,65,"WH",63,NA,6.80541666666667,NA
84,"condition1",5,"WH",NA,"match","114","FILL","test",0.98,149,"WH",64,NA,6.80541666666667,NA
118,"condition1",7,"SUBJ",NA,"mismatch","9","WH","pre-exposure",0,26,"WH",1,NA,21.1786,NA
118,"condition1",7,"SUBJ",NA,"mismatch","102","FILL","pre-exposure",0.99,137,"WH",2,NA,21.1786,NA
118,"condition1",7,"SUBJ",NA,"mismatch","118","UNGRAM","pre-exposure",0,153,"WH",3,NA,21.1786,NA
118,"condition1",7,"SUBJ",NA,"mismatch","8","WH","pre-exposure",0.77,23,"WH",4,NA,21.1786,NA
118,"condition1",8,"SUBJ",NA,"mismatch","108","FILL","pre-exposure",0.99,143,"WH",5,NA,21.1786,NA
118,"condition1",8,"SUBJ",NA,"mismatch","132","UNGRAM","pre-exposure",0,167,"WH",6,NA,21.1786,NA
118,"condition1",8,"SUBJ",NA,"mismatch","7","WH","pre-exposure",0.87,20,"WH",7,NA,21.1786,NA
118,"condition1",8,"SUBJ",NA,"mismatch","6","WH","pre-exposure",0.92,17,"WH",8,NA,21.1786,NA
118,"condition1",9,"SUBJ",NA,"mismatch","3","WH","pre-exposure",0.87,8,"WH",9,NA,21.1786,NA
118,"condition1",9,"SUBJ",NA,"mismatch","120","UNGRAM","pre-exposure",0,155,"WH",10,NA,21.1786,NA
118,"condition1",9,"SUBJ",NA,"mismatch","2","WH","pre-exposure",0.97,5,"WH",11,NA,21.1786,NA
118,"condition1",9,"SUBJ",NA,"mismatch","114","FILL","pre-exposure",0.92,149,"WH",12,NA,21.1786,NA
118,"condition1",1,"SUBJ",NA,"mismatch","115","FILL","exposure",0.97,150,"WH",13,NA,21.1786,NA
118,"condition1",1,"SUBJ",NA,"mismatch","32","SUBJ","exposure",0.13,96,"WH",14,NA,21.1786,NA
118,"condition1",1,"SUBJ",NA,"mismatch","121","UNGRAM","exposure",0,156,"WH",15,NA,21.1786,NA
118,"condition1",1,"SUBJ",NA,"mismatch","24","SUBJ","exposure",0.15,72,"WH",16,NA,21.1786,NA
118,"condition1",6,"SUBJ",NA,"mismatch","129","UNGRAM","exposure",0.01,164,"WH",17,NA,21.1786,NA
118,"condition1",6,"SUBJ",NA,"mismatch","4","SUBJ","exposure",0.06,12,"WH",18,NA,21.1786,NA
118,"condition1",6,"SUBJ",NA,"mismatch","104","FILL","exposure",0.99,139,"WH",19,NA,21.1786,NA
118,"condition1",6,"SUBJ",NA,"mismatch","23","SUBJ","exposure",0.87,69,"WH",20,NA,21.1786,NA
118,"condition1",10,"SUBJ",NA,"mismatch","123","UNGRAM","exposure",0.01,158,"WH",21,NA,21.1786,NA
118,"condition1",10,"SUBJ",NA,"mismatch","29","SUBJ","exposure",0.01,87,"WH",22,NA,21.1786,NA
118,"condition1",10,"SUBJ",NA,"mismatch","110","FILL","exposure",0.99,145,"WH",23,NA,21.1786,NA
118,"condition1",10,"SUBJ",NA,"mismatch","22","SUBJ","exposure",0.1,66,"WH",24,NA,21.1786,NA
118,"condition1",11,"SUBJ",NA,"mismatch","105","FILL","exposure",0.99,140,"WH",25,NA,21.1786,NA
118,"condition1",11,"SUBJ",NA,"mismatch","20","SUBJ","exposure",0.76,60,"WH",26,NA,21.1786,NA
118,"condition1",11,"SUBJ",NA,"mismatch","1","SUBJ","exposure",0.6,3,"WH",27,NA,21.1786,NA
118,"condition1",11,"SUBJ",NA,"mismatch","128","UNGRAM","exposure",0.01,163,"WH",28,NA,21.1786,NA
118,"condition1",12,"SUBJ",NA,"mismatch","109","FILL","exposure",1,144,"WH",29,NA,21.1786,NA
118,"condition1",12,"SUBJ",NA,"mismatch","15","SUBJ","exposure",0.77,45,"WH",30,NA,21.1786,NA
118,"condition1",12,"SUBJ",NA,"mismatch","14","SUBJ","exposure",0.2,42,"WH",31,NA,21.1786,NA
118,"condition1",12,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0,152,"WH",32,NA,21.1786,NA
118,"condition1",13,"SUBJ",NA,"mismatch","13","SUBJ","exposure",0.7,39,"WH",33,NA,21.1786,NA
