"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error"
385,"condition1",5,"SUBJ",NA,"match","118","UNGRAM","exposure",0,153,"SUBJ",30,NA,28.10975,NA
385,"condition1",5,"SUBJ",NA,"match","1","SUBJ","exposure",0.99,3,"SUBJ",31,NA,28.10975,NA
385,"condition1",5,"SUBJ",NA,"match","12","SUBJ","exposure",0.99,36,"SUBJ",32,NA,28.10975,NA
385,"condition1",6,"SUBJ",NA,"match","28","SUBJ","exposure",0.02,84,"SUBJ",33,NA,28.10975,NA
385,"condition1",6,"SUBJ",NA,"match","112","FILL","exposure",0.99,147,"SUBJ",34,NA,28.10975,NA
385,"condition1",6,"SUBJ",NA,"match","13","SUBJ","exposure",0.02,39,"SUBJ",35,NA,28.10975,NA
385,"condition1",6,"SUBJ",NA,"match","121","UNGRAM","exposure",0,156,"SUBJ",36,NA,28.10975,NA
385,"condition1",7,"SUBJ",NA,"match","120","UNGRAM","exposure",0.01,155,"SUBJ",37,NA,28.10975,NA
385,"condition1",7,"SUBJ",NA,"match","22","SUBJ","exposure",0.79,66,"SUBJ",38,NA,28.10975,NA
385,"condition1",7,"SUBJ",NA,"match","105","FILL","exposure",0.98,140,"SUBJ",39,NA,28.10975,NA
385,"condition1",7,"SUBJ",NA,"match","7","SUBJ","exposure",0.88,21,"SUBJ",40,NA,28.10975,NA
385,"condition1",8,"SUBJ",NA,"match","132","UNGRAM","exposure",0.02,167,"SUBJ",41,NA,28.10975,NA
385,"condition1",8,"SUBJ",NA,"match","14","SUBJ","exposure",0.48,42,"SUBJ",42,NA,28.10975,NA
385,"condition1",8,"SUBJ",NA,"match","4","SUBJ","exposure",0.01,12,"SUBJ",43,NA,28.10975,NA
385,"condition1",8,"SUBJ",NA,"match","102","FILL","exposure",0.99,137,"SUBJ",44,NA,28.10975,NA
385,"condition1",9,"SUBJ",NA,"match","3","SUBJ","exposure",0.99,9,"SUBJ",45,NA,28.10975,NA
385,"condition1",9,"SUBJ",NA,"match","5","SUBJ","exposure",0,15,"SUBJ",46,NA,28.10975,NA
385,"condition1",9,"SUBJ",NA,"match","106","FILL","exposure",0.98,141,"SUBJ",47,NA,28.10975,NA
385,"condition1",9,"SUBJ",NA,"match","119","UNGRAM","exposure",0.02,154,"SUBJ",48,NA,28.10975,NA
385,"condition1",10,"SUBJ",NA,"match","11","SUBJ","exposure",0.66,33,"SUBJ",49,NA,28.10975,NA
385,"condition1",10,"SUBJ",NA,"match","103","FILL","exposure",0.99,138,"SUBJ",50,NA,28.10975,NA
385,"condition1",10,"SUBJ",NA,"match","122","UNGRAM","exposure",0.01,157,"SUBJ",51,NA,28.10975,NA
385,"condition1",10,"SUBJ",NA,"match","15","SUBJ","exposure",0.59,45,"SUBJ",52,NA,28.10975,NA
385,"condition1",101,"SUBJ",NA,"match","126","UNGRAM","test",0.01,161,"SUBJ",53,NA,28.10975,NA
385,"condition1",101,"SUBJ",NA,"match","31","SUBJ","test",0.01,93,"SUBJ",54,NA,28.10975,NA
385,"condition1",101,"SUBJ",NA,"match","113","FILL","test",1,148,"SUBJ",55,NA,28.10975,NA
385,"condition1",101,"SUBJ",NA,"match","29","SUBJ","test",0.97,87,"SUBJ",56,NA,28.10975,NA
385,"condition1",102,"SUBJ",NA,"match","26","SUBJ","test",0.01,78,"SUBJ",57,NA,28.10975,NA
385,"condition1",102,"SUBJ",NA,"match","111","FILL","test",0.98,146,"SUBJ",58,NA,28.10975,NA
385,"condition1",102,"SUBJ",NA,"match","131","UNGRAM","test",0,166,"SUBJ",59,NA,28.10975,NA
385,"condition1",102,"SUBJ",NA,"match","27","SUBJ","test",0.82,81,"SUBJ",60,NA,28.10975,NA
385,"condition1",103,"SUBJ",NA,"match","117","UNGRAM","test",0,152,"SUBJ",61,NA,28.10975,NA
385,"condition1",103,"SUBJ",NA,"match","21","SUBJ","test",0.99,63,"SUBJ",62,NA,28.10975,NA
385,"condition1",103,"SUBJ",NA,"match","110","FILL","test",0.98,145,"SUBJ",63,NA,28.10975,NA
385,"condition1",103,"SUBJ",NA,"match","23","SUBJ","test",0.99,69,"SUBJ",64,NA,28.10975,NA
338,"condition1",201,"WH",NA,"match","16","WH","pre-exposure",0.19,47,"WH",1,NA,8.91128333333333,NA
338,"condition1",201,"WH",NA,"match","120","UNGRAM","pre-exposure",0.01,155,"WH",2,NA,8.91128333333333,NA
338,"condition1",201,"WH",NA,"match","15","WH","pre-exposure",0.54,44,"WH",3,NA,8.91128333333333,NA
338,"condition1",201,"WH",NA,"match","106","FILL","pre-exposure",0.95,141,"WH",4,NA,8.91128333333333,NA
338,"condition1",202,"WH",NA,"match","5","WH","pre-exposure",0.27,14,"WH",5,NA,8.91128333333333,NA
338,"condition1",202,"WH",NA,"match","101","FILL","pre-exposure",0.98,136,"WH",6,NA,8.91128333333333,NA
338,"condition1",202,"WH",NA,"match","129","UNGRAM","pre-exposure",0.01,164,"WH",7,NA,8.91128333333333,NA
338,"condition1",202,"WH",NA,"match","6","WH","pre-exposure",0.42,17,"WH",8,NA,8.91128333333333,NA
338,"condition1",203,"WH",NA,"match","118","UNGRAM","pre-exposure",0.01,153,"WH",9,NA,8.91128333333333,NA
338,"condition1",203,"WH",NA,"match","2","WH","pre-exposure",0.61,5,"WH",10,NA,8.91128333333333,NA
338,"condition1",203,"WH",NA,"match","1","WH","pre-exposure",0.38,2,"WH",11,NA,8.91128333333333,NA
338,"condition1",203,"WH",NA,"match","103","FILL","pre-exposure",0.96,138,"WH",12,NA,8.91128333333333,NA
338,"condition1",1,"WH",NA,"match","20","WH","exposure",0.51,59,"WH",13,NA,8.91128333333333,NA
338,"condition1",1,"WH",NA,"match","110","FILL","exposure",0.96,145,"WH",14,NA,8.91128333333333,NA
338,"condition1",1,"WH",NA,"match","10","WH","exposure",0.22,29,"WH",15,NA,8.91128333333333,NA
338,"condition1",1,"WH",NA,"match","126","UNGRAM","exposure",0.01,161,"WH",16,NA,8.91128333333333,NA
338,"condition1",2,"WH",NA,"match","24","WH","exposure",0.46,71,"WH",17,NA,8.91128333333333,NA
338,"condition1",2,"WH",NA,"match","123","UNGRAM","exposure",0.01,158,"WH",18,NA,8.91128333333333,NA
338,"condition1",2,"WH",NA,"match","104","FILL","exposure",0.99,139,"WH",19,NA,8.91128333333333,NA
338,"condition1",2,"WH",NA,"match","3","WH","exposure",0.64,8,"WH",20,NA,8.91128333333333,NA
338,"condition1",3,"WH",NA,"match","7","WH","exposure",0.52,20,"WH",21,NA,8.91128333333333,NA
338,"condition1",3,"WH",NA,"match","113","FILL","exposure",0.98,148,"WH",22,NA,8.91128333333333,NA
338,"condition1",3,"WH",NA,"match","119","UNGRAM","exposure",0.01,154,"WH",23,NA,8.91128333333333,NA
338,"condition1",3,"WH",NA,"match","19","WH","exposure",0.13,56,"WH",24,NA,8.91128333333333,NA
338,"condition1",4,"WH",NA,"match","131","UNGRAM","exposure",0.01,166,"WH",25,NA,8.91128333333333,NA
338,"condition1",4,"WH",NA,"match","13","WH","exposure",0.5,38,"WH",26,NA,8.91128333333333,NA
338,"condition1",4,"WH",NA,"match","30","WH","exposure",0.33,89,"WH",27,NA,8.91128333333333,NA
338,"condition1",4,"WH",NA,"match","109","FILL","exposure",0.99,144,"WH",28,NA,8.91128333333333,NA
338,"condition1",5,"WH",NA,"match","102","FILL","exposure",0.99,137,"WH",29,NA,8.91128333333333,NA
338,"condition1",5,"WH",NA,"match","26","WH","exposure",0.61,77,"WH",30,NA,8.91128333333333,NA
338,"condition1",5,"WH",NA,"match","132","UNGRAM","exposure",0.01,167,"WH",31,NA,8.91128333333333,NA
338,"condition1",5,"WH",NA,"match","23","WH","exposure",0.6,68,"WH",32,NA,8.91128333333333,NA
338,"condition1",6,"WH",NA,"match","14","WH","exposure",0.13,41,"WH",33,NA,8.91128333333333,NA
338,"condition1",6,"WH",NA,"match","111","FILL","exposure",0.99,146,"WH",34,NA,8.91128333333333,NA
338,"condition1",6,"WH",NA,"match","128","UNGRAM","exposure",0.01,163,"WH",35,NA,8.91128333333333,NA
338,"condition1",6,"WH",NA,"match","4","WH","exposure",0.42,11,"WH",36,NA,8.91128333333333,NA
338,"condition1",7,"WH",NA,"match","27","WH","exposure",0.14,80,"WH",37,NA,8.91128333333333,NA
338,"condition1",7,"WH",NA,"match","117","UNGRAM","exposure",0.01,152,"WH",38,NA,8.91128333333333,NA
338,"condition1",7,"WH",NA,"match","107","FILL","exposure",0.82,142,"WH",39,NA,8.91128333333333,NA
338,"condition1",7,"WH",NA,"match","8","WH","exposure",0.13,23,"WH",40,NA,8.91128333333333,NA
338,"condition1",8,"WH",NA,"match","12","WH","exposure",0.14,35,"WH",41,NA,8.91128333333333,NA
338,"condition1",8,"WH",NA,"match","9","WH","exposure",0.23,26,"WH",42,NA,8.91128333333333,NA
338,"condition1",8,"WH",NA,"match","127","UNGRAM","exposure",0.01,162,"WH",43,NA,8.91128333333333,NA
338,"condition1",8,"WH",NA,"match","114","FILL","exposure",1,149,"WH",44,NA,8.91128333333333,NA
338,"condition1",9,"WH",NA,"match","25","WH","exposure",0.2,74,"WH",45,NA,8.91128333333333,NA
338,"condition1",9,"WH",NA,"match","122","UNGRAM","exposure",0,157,"WH",46,NA,8.91128333333333,NA
338,"condition1",9,"WH",NA,"match","21","WH","exposure",0.61,62,"WH",47,NA,8.91128333333333,NA
338,"condition1",9,"WH",NA,"match","115","FILL","exposure",0.99,150,"WH",48,NA,8.91128333333333,NA
338,"condition1",10,"WH",NA,"match","112","FILL","exposure",0.99,147,"WH",49,NA,8.91128333333333,NA
338,"condition1",10,"WH",NA,"match","11","WH","exposure",0.47,32,"WH",50,NA,8.91128333333333,NA
338,"condition1",10,"WH",NA,"match","125","UNGRAM","exposure",0.02,160,"WH",51,NA,8.91128333333333,NA
338,"condition1",10,"WH",NA,"match","28","WH","exposure",0.4,83,"WH",52,NA,8.91128333333333,NA
338,"condition1",101,"WH",NA,"match","105","FILL","test",0.88,140,"WH",53,NA,8.91128333333333,NA
338,"condition1",101,"WH",NA,"match","32","WH","test",0.49,95,"WH",54,NA,8.91128333333333,NA
338,"condition1",101,"WH",NA,"match","31","WH","test",0.26,92,"WH",55,NA,8.91128333333333,NA
338,"condition1",101,"WH",NA,"match","121","UNGRAM","test",0,156,"WH",56,NA,8.91128333333333,NA
338,"condition1",102,"WH",NA,"match","22","WH","test",0.61,65,"WH",57,NA,8.91128333333333,NA
338,"condition1",102,"WH",NA,"match","130","UNGRAM","test",0,165,"WH",58,NA,8.91128333333333,NA
338,"condition1",102,"WH",NA,"match","108","FILL","test",0.96,143,"WH",59,NA,8.91128333333333,NA
338,"condition1",102,"WH",NA,"match","29","WH","test",0.3,86,"WH",60,NA,8.91128333333333,NA
338,"condition1",103,"WH",NA,"match","124","UNGRAM","test",0,159,"WH",61,NA,8.91128333333333,NA
338,"condition1",103,"WH",NA,"match","17","WH","test",0.22,50,"WH",62,NA,8.91128333333333,NA
338,"condition1",103,"WH",NA,"match","18","WH","test",0.02,53,"WH",63,NA,8.91128333333333,NA
338,"condition1",103,"WH",NA,"match","116","FILL","test",0.99,151,"WH",64,NA,8.91128333333333,NA
295,"condition1",201,"SUBJ",NA,"mismatch","11","WH","pre-exposure",0.09,32,"WH",1,NA,7.29215,NA
295,"condition1",201,"SUBJ",NA,"mismatch","12","WH","pre-exposure",0.08,35,"WH",2,NA,7.29215,NA
295,"condition1",201,"SUBJ",NA,"mismatch","120","UNGRAM","pre-exposure",0,155,"WH",3,NA,7.29215,NA
295,"condition1",201,"SUBJ",NA,"mismatch","102","FILL","pre-exposure",0.86,137,"WH",4,NA,7.29215,NA
295,"condition1",202,"SUBJ",NA,"mismatch","104","FILL","pre-exposure",0.96,139,"WH",5,NA,7.29215,NA
295,"condition1",202,"SUBJ",NA,"mismatch","118","UNGRAM","pre-exposure",0.03,153,"WH",6,NA,7.29215,NA
295,"condition1",202,"SUBJ",NA,"mismatch","10","WH","pre-exposure",0.06,29,"WH",7,NA,7.29215,NA
295,"condition1",202,"SUBJ",NA,"mismatch","8","WH","pre-exposure",0.06,23,"WH",8,NA,7.29215,NA
295,"condition1",203,"SUBJ",NA,"mismatch","122","UNGRAM","pre-exposure",0.04,157,"WH",9,NA,7.29215,NA
295,"condition1",203,"SUBJ",NA,"mismatch","7","WH","pre-exposure",0.7,20,"WH",10,NA,7.29215,NA
295,"condition1",203,"SUBJ",NA,"mismatch","116","FILL","pre-exposure",0.99,151,"WH",11,NA,7.29215,NA
295,"condition1",203,"SUBJ",NA,"mismatch","4","WH","pre-exposure",0.07,11,"WH",12,NA,7.29215,NA
295,"condition1",1,"SUBJ",NA,"mismatch","129","UNGRAM","exposure",0.28,164,"WH",13,NA,7.29215,NA
295,"condition1",1,"SUBJ",NA,"mismatch","15","SUBJ","exposure",0.81,45,"WH",14,NA,7.29215,NA
295,"condition1",1,"SUBJ",NA,"mismatch","32","SUBJ","exposure",0.82,96,"WH",15,NA,7.29215,NA
295,"condition1",1,"SUBJ",NA,"mismatch","113","FILL","exposure",0.9,148,"WH",16,NA,7.29215,NA
295,"condition1",2,"SUBJ",NA,"mismatch","110","FILL","exposure",0.26,145,"WH",17,NA,7.29215,NA
295,"condition1",2,"SUBJ",NA,"mismatch","25","SUBJ","exposure",0.2,75,"WH",18,NA,7.29215,NA
295,"condition1",2,"SUBJ",NA,"mismatch","3","SUBJ","exposure",0.75,9,"WH",19,NA,7.29215,NA
295,"condition1",2,"SUBJ",NA,"mismatch","124","UNGRAM","exposure",0.28,159,"WH",20,NA,7.29215,NA
295,"condition1",3,"SUBJ",NA,"mismatch","107","FILL","exposure",0.7,142,"WH",21,NA,7.29215,NA
295,"condition1",3,"SUBJ",NA,"mismatch","125","UNGRAM","exposure",0.5,160,"WH",22,NA,7.29215,NA
295,"condition1",3,"SUBJ",NA,"mismatch","30","SUBJ","exposure",0.94,90,"WH",23,NA,7.29215,NA
295,"condition1",3,"SUBJ",NA,"mismatch","19","SUBJ","exposure",0.84,57,"WH",24,NA,7.29215,NA
295,"condition1",4,"SUBJ",NA,"mismatch","123","UNGRAM","exposure",0.87,158,"WH",25,NA,7.29215,NA
295,"condition1",4,"SUBJ",NA,"mismatch","17","SUBJ","exposure",0.46,51,"WH",26,NA,7.29215,NA
295,"condition1",4,"SUBJ",NA,"mismatch","6","SUBJ","exposure",0.25,18,"WH",27,NA,7.29215,NA
295,"condition1",4,"SUBJ",NA,"mismatch","105","FILL","exposure",0.12,140,"WH",28,NA,7.29215,NA
295,"condition1",5,"SUBJ",NA,"mismatch","28","SUBJ","exposure",0.77,84,"WH",29,NA,7.29215,NA
295,"condition1",5,"SUBJ",NA,"mismatch","106","FILL","exposure",0.98,141,"WH",30,NA,7.29215,NA
295,"condition1",5,"SUBJ",NA,"mismatch","5","SUBJ","exposure",0.96,15,"WH",31,NA,7.29215,NA
295,"condition1",5,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0.09,152,"WH",32,NA,7.29215,NA
295,"condition1",6,"SUBJ",NA,"mismatch","132","UNGRAM","exposure",0.87,167,"WH",33,NA,7.29215,NA
295,"condition1",6,"SUBJ",NA,"mismatch","24","SUBJ","exposure",0.98,72,"WH",34,NA,7.29215,NA
295,"condition1",6,"SUBJ",NA,"mismatch","14","SUBJ","exposure",0.99,42,"WH",35,NA,7.29215,NA
295,"condition1",6,"SUBJ",NA,"mismatch","108","FILL","exposure",0.97,143,"WH",36,NA,7.29215,NA
295,"condition1",7,"SUBJ",NA,"mismatch","103","FILL","exposure",0.96,138,"WH",37,NA,7.29215,NA
295,"condition1",7,"SUBJ",NA,"mismatch","119","UNGRAM","exposure",0.05,154,"WH",38,NA,7.29215,NA
295,"condition1",7,"SUBJ",NA,"mismatch","26","SUBJ","exposure",0.92,78,"WH",39,NA,7.29215,NA
295,"condition1",7,"SUBJ",NA,"mismatch","9","SUBJ","exposure",0.97,27,"WH",40,NA,7.29215,NA
295,"condition1",8,"SUBJ",NA,"mismatch","27","SUBJ","exposure",0.97,81,"WH",41,NA,7.29215,NA
295,"condition1",8,"SUBJ",NA,"mismatch","13","SUBJ","exposure",0.03,39,"WH",42,NA,7.29215,NA
295,"condition1",8,"SUBJ",NA,"mismatch","112","FILL","exposure",0.97,147,"WH",43,NA,7.29215,NA
295,"condition1",8,"SUBJ",NA,"mismatch","121","UNGRAM","exposure",0.06,156,"WH",44,NA,7.29215,NA
295,"condition1",9,"SUBJ",NA,"mismatch","18","SUBJ","exposure",0.99,54,"WH",45,NA,7.29215,NA
295,"condition1",9,"SUBJ",NA,"mismatch","101","FILL","exposure",0.99,136,"WH",46,NA,7.29215,NA
295,"condition1",9,"SUBJ",NA,"mismatch","128","UNGRAM","exposure",0.07,163,"WH",47,NA,7.29215,NA
295,"condition1",9,"SUBJ",NA,"mismatch","16","SUBJ","exposure",0.04,48,"WH",48,NA,7.29215,NA
295,"condition1",10,"SUBJ",NA,"mismatch","111","FILL","exposure",0.97,146,"WH",49,NA,7.29215,NA
295,"condition1",10,"SUBJ",NA,"mismatch","130","UNGRAM","exposure",0.11,165,"WH",50,NA,7.29215,NA
295,"condition1",10,"SUBJ",NA,"mismatch","2","SUBJ","exposure",0.91,6,"WH",51,NA,7.29215,NA
295,"condition1",10,"SUBJ",NA,"mismatch","1","SUBJ","exposure",0.94,3,"WH",52,NA,7.29215,NA
295,"condition1",101,"SUBJ",NA,"mismatch","31","WH","test",0.16,92,"WH",53,NA,7.29215,NA
295,"condition1",101,"SUBJ",NA,"mismatch","115","FILL","test",0.88,150,"WH",54,NA,7.29215,NA
295,"condition1",101,"SUBJ",NA,"mismatch","29","WH","test",0.72,86,"WH",55,NA,7.29215,NA
295,"condition1",101,"SUBJ",NA,"mismatch","126","UNGRAM","test",0.1,161,"WH",56,NA,7.29215,NA
295,"condition1",102,"SUBJ",NA,"mismatch","109","FILL","test",1,144,"WH",57,NA,7.29215,NA
295,"condition1",102,"SUBJ",NA,"mismatch","23","WH","test",0.97,68,"WH",58,NA,7.29215,NA
295,"condition1",102,"SUBJ",NA,"mismatch","127","UNGRAM","test",0,162,"WH",59,NA,7.29215,NA
295,"condition1",102,"SUBJ",NA,"mismatch","22","WH","test",0.94,65,"WH",60,NA,7.29215,NA
295,"condition1",103,"SUBJ",NA,"mismatch","20","WH","test",0.94,59,"WH",61,NA,7.29215,NA
295,"condition1",103,"SUBJ",NA,"mismatch","114","FILL","test",0.93,149,"WH",62,NA,7.29215,NA
295,"condition1",103,"SUBJ",NA,"mismatch","131","UNGRAM","test",0.96,166,"WH",63,NA,7.29215,NA
295,"condition1",103,"SUBJ",NA,"mismatch","21","WH","test",0.98,62,"WH",64,NA,7.29215,NA
367,"condition1",201,"WH",NA,"match","129","UNGRAM","pre-exposure",0,164,"WH",1,NA,5.7332,NA
367,"condition1",201,"WH",NA,"match","103","FILL","pre-exposure",1,138,"WH",2,NA,5.7332,NA
367,"condition1",201,"WH",NA,"match","13","WH","pre-exposure",0,38,"WH",3,NA,5.7332,NA
367,"condition1",201,"WH",NA,"match","12","WH","pre-exposure",0,35,"WH",4,NA,5.7332,NA
367,"condition1",202,"WH",NA,"match","11","WH","pre-exposure",0,32,"WH",5,NA,5.7332,NA
367,"condition1",202,"WH",NA,"match","111","FILL","pre-exposure",1,146,"WH",6,NA,5.7332,NA
367,"condition1",202,"WH",NA,"match","8","WH","pre-exposure",0,23,"WH",7,NA,5.7332,NA
367,"condition1",202,"WH",NA,"match","122","UNGRAM","pre-exposure",0,157,"WH",8,NA,5.7332,NA
367,"condition1",203,"WH",NA,"match","104","FILL","pre-exposure",1,139,"WH",9,NA,5.7332,NA
367,"condition1",203,"WH",NA,"match","2","WH","pre-exposure",0,5,"WH",10,NA,5.7332,NA
367,"condition1",203,"WH",NA,"match","6","WH","pre-exposure",0,17,"WH",11,NA,5.7332,NA
367,"condition1",203,"WH",NA,"match","120","UNGRAM","pre-exposure",0,155,"WH",12,NA,5.7332,NA
367,"condition1",1,"WH",NA,"match","5","WH","exposure",0,14,"WH",13,NA,5.7332,NA
367,"condition1",1,"WH",NA,"match","127","UNGRAM","exposure",0,162,"WH",14,NA,5.7332,NA
367,"condition1",1,"WH",NA,"match","3","WH","exposure",0,8,"WH",15,NA,5.7332,NA
367,"condition1",1,"WH",NA,"match","108","FILL","exposure",1,143,"WH",16,NA,5.7332,NA
367,"condition1",2,"WH",NA,"match","23","WH","exposure",0,68,"WH",17,NA,5.7332,NA
367,"condition1",2,"WH",NA,"match","7","WH","exposure",0,20,"WH",18,NA,5.7332,NA
367,"condition1",2,"WH",NA,"match","126","UNGRAM","exposure",0,161,"WH",19,NA,5.7332,NA
367,"condition1",2,"WH",NA,"match","114","FILL","exposure",1,149,"WH",20,NA,5.7332,NA
367,"condition1",3,"WH",NA,"match","20","WH","exposure",0.17,59,"WH",21,NA,5.7332,NA
367,"condition1",3,"WH",NA,"match","107","FILL","exposure",0.18,142,"WH",22,NA,5.7332,NA
367,"condition1",3,"WH",NA,"match","125","UNGRAM","exposure",0,160,"WH",23,NA,5.7332,NA
367,"condition1",3,"WH",NA,"match","28","WH","exposure",0,83,"WH",24,NA,5.7332,NA
367,"condition1",4,"WH",NA,"match","115","FILL","exposure",0.42,150,"WH",25,NA,5.7332,NA
367,"condition1",4,"WH",NA,"match","15","WH","exposure",0.25,44,"WH",26,NA,5.7332,NA
367,"condition1",4,"WH",NA,"match","16","WH","exposure",0.21,47,"WH",27,NA,5.7332,NA
367,"condition1",4,"WH",NA,"match","124","UNGRAM","exposure",0,159,"WH",28,NA,5.7332,NA
367,"condition1",5,"WH",NA,"match","101","FILL","exposure",0.95,136,"WH",29,NA,5.7332,NA
367,"condition1",5,"WH",NA,"match","10","WH","exposure",0.04,29,"WH",30,NA,5.7332,NA
367,"condition1",5,"WH",NA,"match","19","WH","exposure",0.14,56,"WH",31,NA,5.7332,NA
367,"condition1",5,"WH",NA,"match","123","UNGRAM","exposure",0.03,158,"WH",32,NA,5.7332,NA
367,"condition1",6,"WH",NA,"match","1","WH","exposure",0.32,2,"WH",33,NA,5.7332,NA
367,"condition1",6,"WH",NA,"match","128","UNGRAM","exposure",0.15,163,"WH",34,NA,5.7332,NA
367,"condition1",6,"WH",NA,"match","24","WH","exposure",0.23,71,"WH",35,NA,5.7332,NA
367,"condition1",6,"WH",NA,"match","116","FILL","exposure",0.99,151,"WH",36,NA,5.7332,NA
367,"condition1",7,"WH",NA,"match","22","WH","exposure",0.24,65,"WH",37,NA,5.7332,NA
367,"condition1",7,"WH",NA,"match","32","WH","exposure",0.2,95,"WH",38,NA,5.7332,NA
367,"condition1",7,"WH",NA,"match","105","FILL","exposure",0.28,140,"WH",39,NA,5.7332,NA
367,"condition1",7,"WH",NA,"match","132","UNGRAM","exposure",0.17,167,"WH",40,NA,5.7332,NA
367,"condition1",8,"WH",NA,"match","121","UNGRAM","exposure",0.14,156,"WH",41,NA,5.7332,NA
367,"condition1",8,"WH",NA,"match","31","WH","exposure",0.96,92,"WH",42,NA,5.7332,NA
367,"condition1",8,"WH",NA,"match","110","FILL","exposure",0.98,145,"WH",43,NA,5.7332,NA
367,"condition1",8,"WH",NA,"match","30","WH","exposure",0.41,89,"WH",44,NA,5.7332,NA
367,"condition1",9,"WH",NA,"match","21","WH","exposure",0.2,62,"WH",45,NA,5.7332,NA
367,"condition1",9,"WH",NA,"match","9","WH","exposure",0.24,26,"WH",46,NA,5.7332,NA
367,"condition1",9,"WH",NA,"match","117","UNGRAM","exposure",0,152,"WH",47,NA,5.7332,NA
367,"condition1",9,"WH",NA,"match","102","FILL","exposure",1,137,"WH",48,NA,5.7332,NA
367,"condition1",10,"WH",NA,"match","17","WH","exposure",0.25,50,"WH",49,NA,5.7332,NA
367,"condition1",10,"WH",NA,"match","4","WH","exposure",0.28,11,"WH",50,NA,5.7332,NA
367,"condition1",10,"WH",NA,"match","113","FILL","exposure",0.19,148,"WH",51,NA,5.7332,NA
367,"condition1",10,"WH",NA,"match","118","UNGRAM","exposure",0,153,"WH",52,NA,5.7332,NA
367,"condition1",101,"WH",NA,"match","29","WH","test",0.39,86,"WH",53,NA,5.7332,NA
367,"condition1",101,"WH",NA,"match","109","FILL","test",0.99,144,"WH",54,NA,5.7332,NA
367,"condition1",101,"WH",NA,"match","131","UNGRAM","test",0.11,166,"WH",55,NA,5.7332,NA
367,"condition1",101,"WH",NA,"match","27","WH","test",0.43,80,"WH",56,NA,5.7332,NA
367,"condition1",102,"WH",NA,"match","112","FILL","test",0.22,147,"WH",57,NA,5.7332,NA
367,"condition1",102,"WH",NA,"match","119","UNGRAM","test",0.38,154,"WH",58,NA,5.7332,NA
367,"condition1",102,"WH",NA,"match","26","WH","test",0.2,77,"WH",59,NA,5.7332,NA
367,"condition1",102,"WH",NA,"match","25","WH","test",0.42,74,"WH",60,NA,5.7332,NA
367,"condition1",103,"WH",NA,"match","130","UNGRAM","test",0.54,165,"WH",61,NA,5.7332,NA
367,"condition1",103,"WH",NA,"match","106","FILL","test",1,141,"WH",62,NA,5.7332,NA
367,"condition1",103,"WH",NA,"match","18","WH","test",0.37,53,"WH",63,NA,5.7332,NA
367,"condition1",103,"WH",NA,"match","14","WH","test",0.33,41,"WH",64,NA,5.7332,NA
386,"condition1",201,"WH",NA,"mismatch","110","FILL","pre-exposure",0.92,145,"SUBJ",1,NA,14.7982666666667,NA
386,"condition1",201,"WH",NA,"mismatch","10","SUBJ","pre-exposure",0.71,30,"SUBJ",2,NA,14.7982666666667,NA
386,"condition1",201,"WH",NA,"mismatch","127","UNGRAM","pre-exposure",0.11,162,"SUBJ",3,NA,14.7982666666667,NA
386,"condition1",201,"WH",NA,"mismatch","13","SUBJ","pre-exposure",0.7,39,"SUBJ",4,NA,14.7982666666667,NA
386,"condition1",202,"WH",NA,"mismatch","5","SUBJ","pre-exposure",0.67,15,"SUBJ",5,NA,14.7982666666667,NA
386,"condition1",202,"WH",NA,"mismatch","109","FILL","pre-exposure",0.88,144,"SUBJ",6,NA,14.7982666666667,NA
386,"condition1",202,"WH",NA,"mismatch","130","UNGRAM","pre-exposure",0.36,165,"SUBJ",7,NA,14.7982666666667,NA
386,"condition1",202,"WH",NA,"mismatch","7","SUBJ","pre-exposure",0.77,21,"SUBJ",8,NA,14.7982666666667,NA
386,"condition1",203,"WH",NA,"mismatch","131","UNGRAM","pre-exposure",0.05,166,"SUBJ",9,NA,14.7982666666667,NA
386,"condition1",203,"WH",NA,"mismatch","2","SUBJ","pre-exposure",0.71,6,"SUBJ",10,NA,14.7982666666667,NA
386,"condition1",203,"WH",NA,"mismatch","106","FILL","pre-exposure",0.88,141,"SUBJ",11,NA,14.7982666666667,NA
386,"condition1",203,"WH",NA,"mismatch","3","SUBJ","pre-exposure",0.61,9,"SUBJ",12,NA,14.7982666666667,NA
386,"condition1",1,"WH",NA,"mismatch","12","WH","exposure",0.51,35,"SUBJ",13,NA,14.7982666666667,NA
386,"condition1",1,"WH",NA,"mismatch","15","WH","exposure",0.6,44,"SUBJ",14,NA,14.7982666666667,NA
386,"condition1",1,"WH",NA,"mismatch","108","FILL","exposure",0.78,143,"SUBJ",15,NA,14.7982666666667,NA
386,"condition1",1,"WH",NA,"mismatch","117","UNGRAM","exposure",0.16,152,"SUBJ",16,NA,14.7982666666667,NA
386,"condition1",2,"WH",NA,"mismatch","129","UNGRAM","exposure",0.33,164,"SUBJ",17,NA,14.7982666666667,NA
386,"condition1",2,"WH",NA,"mismatch","17","WH","exposure",0.42,50,"SUBJ",18,NA,14.7982666666667,NA
386,"condition1",2,"WH",NA,"mismatch","24","WH","exposure",0.59,71,"SUBJ",19,NA,14.7982666666667,NA
